"Date","Instagram Profile","Followers","Net Follower Growth","Published Posts & Reels","Public Engagements","Public Engagements per Post","% Follower Growth","Published Carousels","Published Videos","Published Photos","Likes","Comments","Top Hashtags by Lifetime Public Engagements"
"03-06-2026","tequilacazadores","37,916","-4","1","37","37","-0.0105%","0","0","1","37","0","#WeekintheLife, #TequilaCAZADORES, #RealTequilaForRealPeople"
"03-06-2026","teremana","771,973","-56","0","0","0","-0.0073%","0","0","0","0","0",""
"03-07-2026","josecuervotequila","111,984","21","0","0","0","0.0188%","","0","0","0","0",""
"03-07-2026","1800tequila","108,517","11","0","0","0","0.0101%","0","0","0","0","0",""
"03-07-2026","casamigos","295,906","24","0","0","0","0.0081%","0","0","0","0","0",""
"03-07-2026","donjuliotequila","462,774","139","0","0","0","0.0300%","0","0","0","0","0",""
"03-07-2026","drink818","1,187,231","-110","0","0","0","-0.0093%","0","0","0","0","0",""
"03-07-2026","eljimadortequila","43,480","-3","0","0","0","-0.0069%","0","0","0","0","0",""
"03-07-2026","espolontequila","66,079","8","0","0","0","0.0121%","0","0","0","0","0",""
"03-07-2026","hornitostequila","36,283","8","0","0","0","0.0221%","0","0","0","0","0",""
"03-07-2026","lunazultequila","12,256","-1","0","0","0","-0.0082%","0","0","0","0","0",""
"03-07-2026","milagrotequila","23,847","8","0","0","0","0.0336%","0","0","0","0","0",""
"03-07-2026","patron","438,271","47","0","0","0","0.0107%","0","0","0","0","0",""
"03-07-2026","tequilacazadores","37,915","-1","0","0","0","-0.0026%","0","0","0","0","0",""
"03-07-2026","teremana","771,944","-29","0","0","0","-0.0038%","0","0","0","0","0",""
"03-08-2026","josecuervotequila","111,982","-2","0","0","0","-0.0018%","","0","0","0","0",""
"03-08-2026","1800tequila","108,527","10","0","0","0","0.0092%","0","0","0","0","0",""
"03-08-2026","casamigos","295,925","19","0","0","0","0.0064%","0","0","0","0","0",""
"03-08-2026","donjuliotequila","462,849","75","0","0","0","0.0162%","0","0","0","0","0",""
"03-08-2026","drink818","1,187,195","-36","0","0","0","-0.0030%","0","0","0","0","0",""
"03-08-2026","eljimadortequila","43,478","-2","0","0","0","-0.0046%","0","0","0","0","0",""
"03-08-2026","espolontequila","66,097","18","0","0","0","0.0272%","0","0","0","0","0",""
"03-08-2026","hornitostequila","36,296","13","0","0","0","0.0358%","0","0","0","0","0",""
"03-08-2026","lunazultequila","12,260","4","0","0","0","0.0326%","0","0","0","0","0",""
"03-08-2026","milagrotequila","23,859","12","0","0","0","0.0503%","0","0","0","0","0",""
"03-08-2026","patron","438,341","70","1","357","357","0.0160%","0","0","1","352","5","#PATRONTequila, #PATRONAñejo"
"03-08-2026","tequilacazadores","37,918","3","0","0","0","0.0079%","0","0","0","0","0",""
"03-08-2026","teremana","771,878","-66","1","108","108","-0.0085%","0","1","0","93","15",""
"03-09-2026","josecuervotequila","111,989","7","1","52","52","0.0063%","0","1","0","50","2",""
"03-09-2026","1800tequila","108,514","-13","0","0","0","-0.0120%","0","0","0","0","0",""
