"Date","Network","Profile","Audience","Net Audience Growth","Published Posts","Public Engagements","Public Engagements per Post","% Audience Growth","Published Carousels","Published Videos","Published Photos","Published Links","Published Text","Reactions","Comments","Shares","Top Hashtags by Lifetime Public Engagements"
"01-27-2026","Instagram","espolontequila","65,677","21","0","0","0","0.0320%","0","0","0","0","0","0","0","0",""
"01-27-2026","Instagram","patron","436,648","-27","1","589","589","-0.0062%","0","0","1","0","0","582","7","0","#PATRONxGRAMMYS, #PATRONELALTO"
"01-27-2026","Instagram","teremana","774,080","-66","0","0","0","-0.0085%","0","0","0","0","0","0","0","0",""
"01-28-2026","Facebook","Jose Cuervo","841,000","-26","0","0","0","-0.0031%","","0","0","0","0","0","0","0",""
"01-28-2026","Instagram","josecuervotequila","111,805","1","0","0","0","0.0009%","","0","0","0","0","0","0","0",""
"01-28-2026","Instagram","1800tequila","","","","","","","","","","","","","","",""
"01-28-2026","Instagram","casamigos","294,490","-1","1","866","866","-0.0003%","0","1","0","0","0","842","24","0","#ad"
"01-28-2026","Instagram","donjuliotequila","","","","","","","","","","","","","","",""
"01-28-2026","Instagram","drink818","1,189,054","-78","0","0","0","-0.0066%","0","0","0","0","0","0","0","0",""
"01-28-2026","Instagram","espolontequila","65,687","10","0","0","0","0.0152%","0","0","0","0","0","0","0","0",""
"01-28-2026","Instagram","patron","436,684","36","0","0","0","0.0082%","0","0","0","0","0","0","0","0",""
"01-28-2026","Instagram","teremana","774,039","-41","0","0","0","-0.0053%","0","0","0","0","0","0","0","0",""
